doc_id,priming,generic,token_limit,seed,run_key,adjusted_domain_f1,adjusted_domain_precision,adjusted_domain_recall,adjusted_f1,adjusted_method_f1,adjusted_method_precision,adjusted_method_recall,adjusted_precision,adjusted_recall,domain_coverage,domain_f1,domain_precision,domain_recall,f1,method_coverage,method_f1,method_precision,method_recall,precision,recall
201646244,True,True,250,1,"201646244/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=250/seed=1/201646244/eval_results/eval_metrics.yml",0.49122807017543857,0.3888888888888889,0.6666666666666666,0.5092592592592592,0.5157232704402516,0.47674418604651164,0.5616438356164384,0.45081967213114754,0.5851063829787234,0.631578947368421,0.36923076923076925,0.3333333333333333,0.41379310344827586,0.3621399176954732,0.5,0.35955056179775285,0.37209302325581395,0.34782608695652173,0.36065573770491804,0.36363636363636365
201646244,True,True,250,2,"201646244/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=250/seed=2/201646244/eval_results/eval_metrics.yml",0.5245901639344263,0.43243243243243246,0.6666666666666666,0.45871559633027525,0.4331210191082802,0.3695652173913043,0.5230769230769231,0.3875968992248062,0.5617977528089888,0.5789473684210527,0.3384615384615385,0.2972972972972973,0.39285714285714285,0.352,0.515625,0.3567567567567568,0.358695652173913,0.3548387096774194,0.34108527131782945,0.36363636363636365
201646244,True,True,250,0,"201646244/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=250/seed=0/201646244/eval_results/eval_metrics.yml",0.43636363636363634,0.35294117647058826,0.5714285714285714,0.5352112676056338,0.569620253164557,0.569620253164557,0.569620253164557,0.504424778761062,0.57,0.5263157894736842,0.31746031746031744,0.29411764705882354,0.3448275862068966,0.3448275862068966,0.46875,0.3550295857988166,0.379746835443038,0.3333333333333333,0.35398230088495575,0.33613445378151263
201646244,False,True,250,1,"201646244/general_config.generic_type_allowance=True,general_config.priming=False,general_config.token_limit=250/seed=1/201646244/eval_results/eval_metrics.yml",0.5074626865671641,0.3695652173913043,0.8095238095238095,0.5234375,0.5291005291005292,0.42016806722689076,0.7142857142857143,0.40606060606060607,0.7362637362637363,0.7894736842105263,0.375,0.32608695652173914,0.4411764705882353,0.38815789473684215,0.6875,0.39285714285714285,0.3697478991596639,0.41904761904761906,0.3575757575757576,0.4244604316546763
201646244,False,True,250,2,"201646244/general_config.generic_type_allowance=True,general_config.priming=False,general_config.token_limit=250/seed=2/201646244/eval_results/eval_metrics.yml",0.68,0.5862068965517241,0.8095238095238095,0.5849802371541503,0.5615763546798029,0.4634146341463415,0.7125,0.4868421052631579,0.7326732673267327,0.7894736842105263,0.47619047619047616,0.5172413793103449,0.4411764705882353,0.3888888888888889,0.640625,0.3644444444444444,0.3333333333333333,0.4019607843137255,0.3684210526315789,0.4117647058823529
201646244,False,True,250,0,"201646244/general_config.generic_type_allowance=True,general_config.priming=False,general_config.token_limit=250/seed=0/201646244/eval_results/eval_metrics.yml",0.5526315789473685,0.40384615384615385,0.875,0.5724907063197027,0.5803108808290155,0.4827586206896552,0.7272727272727273,0.4583333333333333,0.7623762376237624,0.8421052631578947,0.36781609195402304,0.3076923076923077,0.45714285714285713,0.3843648208469055,0.671875,0.3909090909090909,0.3706896551724138,0.41346153846153844,0.35119047619047616,0.4244604316546763
201646244,True,True,750,1,"201646244/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=750/seed=1/201646244/eval_results/eval_metrics.yml",0.5238095238095238,0.5,0.55,0.4305555555555555,0.3921568627450981,0.5555555555555556,0.30303030303030304,0.5344827586206896,0.36046511627906974,0.5263157894736842,0.40816326530612246,0.45454545454545453,0.37037037037037035,0.33939393939393936,0.28125,0.3103448275862069,0.5,0.225,0.4827586206896552,0.2616822429906542
201646244,True,True,750,2,"201646244/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=750/seed=2/201646244/eval_results/eval_metrics.yml",0.5945945945945946,0.6111111111111112,0.5789473684210527,0.4528301886792453,0.4098360655737705,0.46296296296296297,0.36764705882352944,0.5,0.41379310344827586,0.5789473684210527,0.45833333333333326,0.6111111111111112,0.36666666666666664,0.34782608695652173,0.328125,0.3088235294117647,0.3888888888888889,0.25609756097560976,0.4444444444444444,0.2857142857142857
201646244,True,True,750,0,"201646244/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=750/seed=0/201646244/eval_results/eval_metrics.yml",0.3888888888888889,0.4117647058823529,0.3684210526315789,0.4342105263157895,0.4482758620689656,0.5531914893617021,0.37681159420289856,0.515625,0.375,0.3684210526315789,0.3255813953488372,0.4117647058823529,0.2692307692307692,0.3236994219653179,0.328125,0.3230769230769231,0.44680851063829785,0.25301204819277107,0.4375,0.25688073394495414
201646244,False,True,500,1,"201646244/general_config.generic_type_allowance=True,general_config.priming=False,general_config.token_limit=500/seed=1/201646244/eval_results/eval_metrics.yml",0.75,0.75,0.75,0.5963302752293578,0.5617977528089887,0.4854368932038835,0.6666666666666666,0.5284552845528455,0.6842105263157895,0.7368421052631579,0.5283018867924527,0.7,0.42424242424242425,0.41406249999999994,0.609375,0.3842364532019705,0.3786407766990291,0.39,0.43089430894308944,0.39849624060150374
201646244,False,True,500,2,"201646244/general_config.generic_type_allowance=True,general_config.priming=False,general_config.token_limit=500/seed=2/201646244/eval_results/eval_metrics.yml",0.7804878048780488,0.7619047619047619,0.8,0.5794392523364487,0.5317919075144508,0.46464646464646464,0.6216216216216216,0.5166666666666667,0.6595744680851063,0.7894736842105263,0.5454545454545455,0.7142857142857143,0.4411764705882353,0.408,0.5625,0.3692307692307692,0.36363636363636365,0.375,0.425,0.3923076923076923
201646244,False,True,500,0,"201646244/general_config.generic_type_allowance=True,general_config.priming=False,general_config.token_limit=500/seed=0/201646244/eval_results/eval_metrics.yml",0.6382978723404256,0.5555555555555556,0.75,0.5576923076923076,0.5341614906832298,0.48863636363636365,0.589041095890411,0.5043478260869565,0.6236559139784946,0.7368421052631579,0.4666666666666667,0.5185185185185185,0.42424242424242425,0.396694214876033,0.53125,0.37362637362637363,0.38636363636363635,0.3617021276595745,0.41739130434782606,0.3779527559055118
201646244,False,False,250,1,"201646244/general_config.generic_type_allowance=False,general_config.priming=False,general_config.token_limit=250/seed=1/201646244/eval_results/eval_metrics.yml",0.5833333333333334,0.4666666666666667,0.7777777777777778,0.5469387755102041,0.5317919075144508,0.46464646464646464,0.6216216216216216,0.4652777777777778,0.6633663366336634,0.6842105263157895,0.3466666666666666,0.28888888888888886,0.43333333333333335,0.36162361623616235,0.5625,0.3673469387755102,0.36363636363636365,0.3711340206185567,0.3402777777777778,0.3858267716535433
201646244,False,False,250,2,"201646244/general_config.generic_type_allowance=False,general_config.priming=False,general_config.token_limit=250/seed=2/201646244/eval_results/eval_metrics.yml",0.7547169811320756,0.7142857142857143,0.8,0.6245059288537549,0.59,0.49166666666666664,0.7375,0.5337837837837838,0.7523809523809524,0.7368421052631579,0.4590163934426229,0.5,0.42424242424242425,0.4,0.671875,0.38392857142857145,0.35833333333333334,0.41346153846153844,0.38513513513513514,0.41605839416058393
201646244,False,False,250,0,"201646244/general_config.generic_type_allowance=False,general_config.priming=False,general_config.token_limit=250/seed=0/201646244/eval_results/eval_metrics.yml",0.5714285714285714,0.4489795918367347,0.7857142857142857,0.5267175572519085,0.5081081081081081,0.42727272727272725,0.6266666666666667,0.4339622641509434,0.6699029126213593,0.6842105263157895,0.32098765432098764,0.2653061224489796,0.40625,0.3402777777777778,0.5625,0.34782608695652173,0.32727272727272727,0.3711340206185567,0.3081761006289308,0.3798449612403101
201646244,False,True,750,1,"201646244/general_config.generic_type_allowance=True,general_config.priming=False,general_config.token_limit=750/seed=1/201646244/eval_results/eval_metrics.yml",0.65,0.65,0.65,0.4942528735632184,0.4477611940298507,0.45454545454545453,0.4411764705882353,0.5,0.48863636363636365,0.631578947368421,0.47058823529411764,0.6,0.3870967741935484,0.37254901960784315,0.40625,0.3398692810457517,0.3939393939393939,0.2988505747126437,0.4418604651162791,0.3220338983050847
201646244,False,True,750,2,"201646244/general_config.generic_type_allowance=True,general_config.priming=False,general_config.token_limit=750/seed=2/201646244/eval_results/eval_metrics.yml",0.6222222222222222,0.5833333333333334,0.6666666666666666,0.5111111111111112,0.4740740740740741,0.47761194029850745,0.47058823529411764,0.5054945054945055,0.5168539325842697,0.631578947368421,0.43636363636363634,0.5,0.3870967741935484,0.37735849056603776,0.4375,0.35668789808917195,0.417910447761194,0.3111111111111111,0.43956043956043955,0.3305785123966942
201646244,False,True,750,0,"201646244/general_config.generic_type_allowance=True,general_config.priming=False,general_config.token_limit=750/seed=0/201646244/eval_results/eval_metrics.yml",0.5,0.4583333333333333,0.55,0.5133689839572193,0.5174825174825174,0.5211267605633803,0.5138888888888888,0.5052631578947369,0.5217391304347826,0.5263157894736842,0.39215686274509803,0.4166666666666667,0.37037037037037035,0.36792452830188677,0.453125,0.3602484472049689,0.4084507042253521,0.32222222222222224,0.4105263157894737,0.3333333333333333
201646244,True,False,500,1,"201646244/general_config.generic_type_allowance=False,general_config.priming=True,general_config.token_limit=500/seed=1/201646244/eval_results/eval_metrics.yml",0.4324324324324324,0.5,0.38095238095238093,0.42666666666666664,0.4247787610619469,0.5106382978723404,0.36363636363636365,0.5079365079365079,0.367816091954023,0.3157894736842105,0.2926829268292683,0.375,0.24,0.32748538011695905,0.34375,0.3384615384615385,0.46808510638297873,0.26506024096385544,0.4444444444444444,0.25925925925925924
201646244,True,False,500,2,"201646244/general_config.generic_type_allowance=False,general_config.priming=True,general_config.token_limit=500/seed=2/201646244/eval_results/eval_metrics.yml",0.5,0.5,0.5,0.43870967741935485,0.4173913043478261,0.5106382978723404,0.35294117647058826,0.5074626865671642,0.38636363636363635,0.47368421052631576,0.375,0.45,0.32142857142857145,0.327683615819209,0.3125,0.310077519379845,0.425531914893617,0.24390243902439024,0.43283582089552236,0.2636363636363636
201646244,True,False,500,0,"201646244/general_config.generic_type_allowance=False,general_config.priming=True,general_config.token_limit=500/seed=0/201646244/eval_results/eval_metrics.yml",0.5641025641025641,0.5789473684210527,0.55,0.4503311258278146,0.41071428571428575,0.5,0.3484848484848485,0.5230769230769231,0.3953488372093023,0.5263157894736842,0.4166666666666667,0.5263157894736842,0.3448275862068966,0.3502824858757062,0.328125,0.3255813953488372,0.45652173913043476,0.25301204819277107,0.47692307692307695,0.2767857142857143
201646244,False,False,500,1,"201646244/general_config.generic_type_allowance=False,general_config.priming=False,general_config.token_limit=500/seed=1/201646244/eval_results/eval_metrics.yml",0.6829268292682926,0.7,0.6666666666666666,0.4731182795698925,0.41379310344827586,0.410958904109589,0.4166666666666667,0.4731182795698925,0.4731182795698925,0.631578947368421,0.47058823529411764,0.6,0.3870967741935484,0.326923076923077,0.34375,0.28025477707006363,0.3013698630136986,0.2619047619047619,0.3655913978494624,0.2956521739130435
201646244,False,False,500,2,"201646244/general_config.generic_type_allowance=False,general_config.priming=False,general_config.token_limit=500/seed=2/201646244/eval_results/eval_metrics.yml",0.717948717948718,0.7368421052631579,0.7,0.5263157894736842,0.48235294117647054,0.43157894736842106,0.5466666666666666,0.4824561403508772,0.5789473684210527,0.6842105263157895,0.5098039215686275,0.6842105263157895,0.40625,0.36134453781512604,0.46875,0.32085561497326204,0.3157894736842105,0.32608695652173914,0.37719298245614036,0.3467741935483871
201646244,False,False,500,0,"201646244/general_config.generic_type_allowance=False,general_config.priming=False,general_config.token_limit=500/seed=0/201646244/eval_results/eval_metrics.yml",0.6363636363636365,0.5833333333333334,0.7,0.5588235294117648,0.5374999999999999,0.5119047619047619,0.5657894736842105,0.5277777777777778,0.59375,0.6842105263157895,0.46428571428571425,0.5416666666666666,0.40625,0.3793103448275862,0.484375,0.3522727272727273,0.36904761904761907,0.33695652173913043,0.4074074074074074,0.3548387096774194
201646244,True,True,500,1,"201646244/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=500/seed=1/201646244/eval_results/eval_metrics.yml",0.7391304347826085,0.7391304347826086,0.7391304347826086,0.5572139303482587,0.503225806451613,0.47560975609756095,0.5342465753424658,0.5333333333333333,0.5833333333333334,0.6842105263157895,0.4727272727272727,0.5652173913043478,0.40625,0.37719298245614036,0.46875,0.34682080924855485,0.36585365853658536,0.32967032967032966,0.4095238095238095,0.34959349593495936
201646244,True,True,500,2,"201646244/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=500/seed=2/201646244/eval_results/eval_metrics.yml",0.7,0.7368421052631579,0.6666666666666666,0.5222222222222221,0.4714285714285714,0.4583333333333333,0.4852941176470588,0.5164835164835165,0.5280898876404494,0.631578947368421,0.48000000000000004,0.631578947368421,0.3870967741935484,0.38497652582159625,0.453125,0.35582822085889565,0.4027777777777778,0.31868131868131866,0.45054945054945056,0.3360655737704918
201646244,True,True,500,0,"201646244/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=500/seed=0/201646244/eval_results/eval_metrics.yml",0.41025641025641024,0.4,0.42105263157894735,0.5,0.5263157894736842,0.625,0.45454545454545453,0.5657894736842105,0.4479166666666667,0.42105263157894735,0.35555555555555557,0.4,0.32,0.32432432432432434,0.34375,0.3142857142857143,0.39285714285714285,0.2619047619047619,0.39473684210526316,0.27522935779816515
201646244,False,False,1000,1,"201646244/general_config.generic_type_allowance=False,general_config.priming=False,general_config.token_limit=1000/seed=1/201646244/eval_results/eval_metrics.yml",0.4210526315789474,0.32432432432432434,0.6,0.4197530864197531,0.419047619047619,0.5365853658536586,0.34375,0.4358974358974359,0.40476190476190477,0.5789473684210527,0.3384615384615385,0.2972972972972973,0.39285714285714285,0.34920634920634924,0.34375,0.35483870967741943,0.5365853658536586,0.26506024096385544,0.4230769230769231,0.2972972972972973
201646244,False,False,1000,2,"201646244/general_config.generic_type_allowance=False,general_config.priming=False,general_config.token_limit=1000/seed=2/201646244/eval_results/eval_metrics.yml",0.6181818181818182,0.5151515151515151,0.7727272727272727,0.4840764331210191,0.411764705882353,0.5526315789473685,0.328125,0.5352112676056338,0.4418604651162791,0.7368421052631579,0.4375,0.42424242424242425,0.45161290322580644,0.3804347826086956,0.328125,0.35,0.5526315789473685,0.25609756097560976,0.49295774647887325,0.30973451327433627
201646244,False,False,1000,0,"201646244/general_config.generic_type_allowance=False,general_config.priming=False,general_config.token_limit=1000/seed=0/201646244/eval_results/eval_metrics.yml",0.5090909090909091,0.4375,0.6086956521739131,0.47904191616766467,0.46428571428571425,0.6046511627906976,0.37681159420289856,0.5333333333333333,0.43478260869565216,0.5263157894736842,0.3389830508474576,0.3125,0.37037037037037035,0.3369565217391304,0.328125,0.336,0.4883720930232558,0.25609756097560976,0.41333333333333333,0.28440366972477066
244256,False,False,750,1,"244256/general_config.generic_type_allowance=False,general_config.priming=False,general_config.token_limit=750/seed=1/244256/eval_results/eval_metrics.yml",0.5365853658536586,0.6111111111111112,0.4782608695652174,0.3835616438356164,0.3238095238095238,0.3541666666666667,0.2982456140350877,0.42424242424242425,0.35,0.3333333333333333,0.28571428571428575,0.3333333333333333,0.25,0.28395061728395066,0.2982456140350877,0.2833333333333333,0.3541666666666667,0.2361111111111111,0.3484848484848485,0.23958333333333334
244256,False,False,750,2,"244256/general_config.generic_type_allowance=False,general_config.priming=False,general_config.token_limit=750/seed=2/244256/eval_results/eval_metrics.yml",0.4545454545454545,0.47619047619047616,0.43478260869565216,0.37086092715231783,0.3364485981308411,0.36,0.3157894736842105,0.39436619718309857,0.35,0.2777777777777778,0.22727272727272724,0.23809523809523808,0.21739130434782608,0.2738095238095238,0.3157894736842105,0.2903225806451613,0.36,0.24324324324324326,0.323943661971831,0.23711340206185566
244256,False,False,750,0,"244256/general_config.generic_type_allowance=False,general_config.priming=False,general_config.token_limit=750/seed=0/244256/eval_results/eval_metrics.yml",0.5945945945945945,0.8461538461538461,0.4583333333333333,0.3888888888888889,0.31775700934579443,0.34,0.2982456140350877,0.4444444444444444,0.345679012345679,0.2777777777777778,0.27777777777777773,0.38461538461538464,0.21739130434782608,0.27672955974842767,0.2982456140350877,0.2764227642276423,0.34,0.2328767123287671,0.3492063492063492,0.22916666666666666
244256,True,False,750,1,"244256/general_config.generic_type_allowance=False,general_config.priming=True,general_config.token_limit=750/seed=1/244256/eval_results/eval_metrics.yml",0.29629629629629634,0.5714285714285714,0.2,0.3214285714285714,0.32941176470588235,0.5,0.24561403508771928,0.5142857142857142,0.23376623376623376,0.1111111111111111,0.15384615384615385,0.2857142857142857,0.10526315789473684,0.26229508196721313,0.24561403508771928,0.2916666666666667,0.5,0.20588235294117646,0.45714285714285713,0.1839080459770115
244256,True,False,750,2,"244256/general_config.generic_type_allowance=False,general_config.priming=True,general_config.token_limit=750/seed=2/244256/eval_results/eval_metrics.yml",0.33333333333333326,0.5555555555555556,0.23809523809523808,0.3035714285714286,0.2926829268292683,0.5,0.20689655172413793,0.5151515151515151,0.21518987341772153,0.1111111111111111,0.13793103448275865,0.2222222222222222,0.1,0.21666666666666667,0.19298245614035087,0.2417582417582418,0.4583333333333333,0.16417910447761194,0.3939393939393939,0.14942528735632185
244256,True,False,750,0,"244256/general_config.generic_type_allowance=False,general_config.priming=True,general_config.token_limit=750/seed=0/244256/eval_results/eval_metrics.yml",0.35714285714285715,0.625,0.25,0.33043478260869563,0.3218390804597701,0.5,0.23728813559322035,0.5277777777777778,0.24050632911392406,0.16666666666666666,0.20689655172413796,0.375,0.14285714285714285,0.24,0.21052631578947367,0.25,0.42857142857142855,0.17647058823529413,0.4166666666666667,0.16853932584269662
244256,True,False,1000,1,"244256/general_config.generic_type_allowance=False,general_config.priming=True,general_config.token_limit=1000/seed=1/244256/eval_results/eval_metrics.yml",0.37499999999999994,0.46153846153846156,0.3157894736842105,0.3103448275862069,0.2857142857142857,0.48,0.2033898305084746,0.47368421052631576,0.23076923076923078,0.2777777777777778,0.2857142857142857,0.38461538461538464,0.22727272727272727,0.2380952380952381,0.17543859649122806,0.21978021978021978,0.4,0.15151515151515152,0.39473684210526316,0.17045454545454544
244256,True,False,1000,2,"244256/general_config.generic_type_allowance=False,general_config.priming=True,general_config.token_limit=1000/seed=2/244256/eval_results/eval_metrics.yml",0.3333333333333333,0.45454545454545453,0.2631578947368421,0.2931034482758621,0.27906976744186046,0.4444444444444444,0.2033898305084746,0.4473684210526316,0.21794871794871795,0.2222222222222222,0.24242424242424246,0.36363636363636365,0.18181818181818182,0.22222222222222218,0.17543859649122806,0.21505376344086025,0.37037037037037035,0.15151515151515152,0.3684210526315789,0.1590909090909091
244256,True,False,1000,0,"244256/general_config.generic_type_allowance=False,general_config.priming=True,general_config.token_limit=1000/seed=0/244256/eval_results/eval_metrics.yml",0.3076923076923077,0.5714285714285714,0.21052631578947367,0.2641509433962264,0.25,0.47619047619047616,0.1694915254237288,0.5,0.1794871794871795,0.16666666666666666,0.21428571428571427,0.42857142857142855,0.14285714285714285,0.19642857142857142,0.14035087719298245,0.19047619047619047,0.38095238095238093,0.12698412698412698,0.39285714285714285,0.13095238095238096
244256,False,True,1000,1,"244256/general_config.generic_type_allowance=True,general_config.priming=False,general_config.token_limit=1000/seed=1/244256/eval_results/eval_metrics.yml",0.42857142857142855,0.6666666666666666,0.3157894736842105,0.35616438356164387,0.3389830508474576,0.3389830508474576,0.3389830508474576,0.38235294117647056,0.3333333333333333,0.2777777777777778,0.3125,0.5555555555555556,0.21739130434782608,0.28048780487804875,0.3157894736842105,0.27272727272727276,0.3050847457627119,0.2465753424657534,0.3382352941176471,0.23958333333333334
244256,False,True,1000,2,"244256/general_config.generic_type_allowance=True,general_config.priming=False,general_config.token_limit=1000/seed=2/244256/eval_results/eval_metrics.yml",0.6666666666666666,1.0,0.5,0.4814814814814815,0.42276422764227645,0.4482758620689655,0.4,0.5492957746478874,0.42857142857142855,0.2777777777777778,0.27777777777777773,0.38461538461538464,0.21739130434782608,0.2754491017964072,0.3157894736842105,0.27480916030534347,0.3103448275862069,0.2465753424657534,0.323943661971831,0.23958333333333334
244256,False,True,1000,0,"244256/general_config.generic_type_allowance=True,general_config.priming=False,general_config.token_limit=1000/seed=0/244256/eval_results/eval_metrics.yml",0.43478260869565216,0.43478260869565216,0.43478260869565216,0.4025974025974026,0.38888888888888884,0.42857142857142855,0.3559322033898305,0.4305555555555556,0.3780487804878049,0.2777777777777778,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.28402366863905326,0.3333333333333333,0.30894308943089427,0.3877551020408163,0.25675675675675674,0.3333333333333333,0.24742268041237114
244256,True,False,250,1,"244256/general_config.generic_type_allowance=False,general_config.priming=True,general_config.token_limit=250/seed=1/244256/eval_results/eval_metrics.yml",0.3703703703703704,0.5555555555555556,0.2777777777777778,0.36507936507936506,0.36363636363636365,0.42857142857142855,0.3157894736842105,0.45098039215686275,0.30666666666666664,0.2777777777777778,0.3125,0.5555555555555556,0.21739130434782608,0.3150684931506849,0.3157894736842105,0.3157894736842105,0.42857142857142855,0.25,0.45098039215686275,0.24210526315789474
244256,True,False,250,2,"244256/general_config.generic_type_allowance=False,general_config.priming=True,general_config.token_limit=250/seed=2/244256/eval_results/eval_metrics.yml",0.32000000000000006,0.8,0.2,0.36507936507936506,0.37623762376237624,0.4418604651162791,0.3275862068965517,0.4791666666666667,0.2948717948717949,0.1111111111111111,0.16000000000000003,0.4,0.1,0.28368794326241137,0.3157894736842105,0.3103448275862069,0.4186046511627907,0.2465753424657534,0.4166666666666667,0.21505376344086022
244256,True,False,250,0,"244256/general_config.generic_type_allowance=False,general_config.priming=True,general_config.token_limit=250/seed=0/244256/eval_results/eval_metrics.yml",0.39999999999999997,0.8333333333333334,0.2631578947368421,0.3565891472868217,0.3461538461538462,0.4,0.3050847457627119,0.45098039215686275,0.2948717948717949,0.2222222222222222,0.28571428571428575,0.6666666666666666,0.18181818181818182,0.2777777777777778,0.2807017543859649,0.2758620689655173,0.35555555555555557,0.22535211267605634,0.39215686274509803,0.21505376344086022
244256,True,True,1000,1,"244256/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=1000/seed=1/244256/eval_results/eval_metrics.yml",0.5365853658536586,0.6111111111111112,0.4782608695652174,0.4,0.3404255319148936,0.47058823529411764,0.26666666666666666,0.5192307692307693,0.3253012048192771,0.3333333333333333,0.2926829268292683,0.3333333333333333,0.2608695652173913,0.26573426573426573,0.22807017543859648,0.2549019607843137,0.38235294117647056,0.19117647058823528,0.36538461538461536,0.2087912087912088
244256,True,True,1000,2,"244256/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=1000/seed=2/244256/eval_results/eval_metrics.yml",0.37037037037037035,0.7142857142857143,0.25,0.3278688524590164,0.3157894736842105,0.4166666666666667,0.2542372881355932,0.46511627906976744,0.25316455696202533,0.16666666666666666,0.21428571428571427,0.42857142857142855,0.14285714285714285,0.2424242424242424,0.22807017543859648,0.24999999999999994,0.3611111111111111,0.19117647058823528,0.37209302325581395,0.1797752808988764
244256,True,True,1000,0,"244256/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=1000/seed=0/244256/eval_results/eval_metrics.yml",0.30303030303030304,0.38461538461538464,0.25,0.31304347826086953,0.3170731707317073,0.5652173913043478,0.22033898305084745,0.5,0.22784810126582278,0.16666666666666666,0.18181818181818185,0.23076923076923078,0.15,0.2295081967213115,0.19298245614035087,0.24719101123595505,0.4782608695652174,0.16666666666666666,0.3888888888888889,0.16279069767441862
244256,True,True,250,1,"244256/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=250/seed=1/244256/eval_results/eval_metrics.yml",0.55,0.6470588235294118,0.4782608695652174,0.49704142011834324,0.48062015503875966,0.49206349206349204,0.4696969696969697,0.525,0.47191011235955055,0.3333333333333333,0.3,0.35294117647058826,0.2608695652173913,0.3111111111111111,0.38596491228070173,0.3142857142857143,0.3492063492063492,0.2857142857142857,0.35,0.28
244256,True,True,250,2,"244256/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=250/seed=2/244256/eval_results/eval_metrics.yml",0.6440677966101694,0.6785714285714286,0.6129032258064516,0.5384615384615384,0.4878048780487805,0.5263157894736842,0.45454545454545453,0.5764705882352941,0.5051546391752577,0.3333333333333333,0.23529411764705882,0.21428571428571427,0.2608695652173913,0.29508196721311475,0.3684210526315789,0.3181818181818182,0.3684210526315789,0.28,0.3176470588235294,0.2755102040816326
244256,True,True,250,0,"244256/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=250/seed=0/244256/eval_results/eval_metrics.yml",0.5142857142857142,0.6923076923076923,0.4090909090909091,0.4795321637426901,0.47058823529411764,0.47761194029850745,0.463768115942029,0.5125,0.45054945054945056,0.2777777777777778,0.27777777777777773,0.38461538461538464,0.21739130434782608,0.2824858757062147,0.3508771929824561,0.28368794326241137,0.29850746268656714,0.2702702702702703,0.3125,0.25773195876288657
244256,False,True,250,1,"244256/general_config.generic_type_allowance=True,general_config.priming=False,general_config.token_limit=250/seed=1/244256/eval_results/eval_metrics.yml",0.8253968253968255,0.896551724137931,0.7647058823529411,0.6007067137809188,0.5363636363636363,0.44360902255639095,0.6781609195402298,0.5246913580246914,0.7024793388429752,0.5555555555555556,0.3508771929824561,0.3448275862068966,0.35714285714285715,0.2846715328467153,0.5087719298245614,0.2672811059907834,0.21804511278195488,0.34523809523809523,0.24074074074074073,0.3482142857142857
244256,False,True,250,2,"244256/general_config.generic_type_allowance=True,general_config.priming=False,general_config.token_limit=250/seed=2/244256/eval_results/eval_metrics.yml",0.7466666666666667,0.7368421052631579,0.7567567567567568,0.5830258302583026,0.520408163265306,0.4322033898305085,0.6538461538461539,0.5064102564102564,0.6869565217391305,0.5,0.2769230769230769,0.23684210526315788,0.3333333333333333,0.291044776119403,0.5263157894736842,0.29556650246305416,0.2542372881355932,0.35294117647058826,0.25,0.3482142857142857
244256,False,True,250,0,"244256/general_config.generic_type_allowance=True,general_config.priming=False,general_config.token_limit=250/seed=0/244256/eval_results/eval_metrics.yml",0.5294117647058824,0.45,0.6428571428571429,0.5099601593625499,0.5027322404371585,0.41818181818181815,0.6301369863013698,0.4266666666666667,0.6336633663366337,0.4444444444444444,0.24242424242424246,0.2,0.3076923076923077,0.29118773946360155,0.5263157894736842,0.30769230769230765,0.2727272727272727,0.35294117647058826,0.25333333333333335,0.34234234234234234
244256,True,True,750,1,"244256/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=750/seed=1/244256/eval_results/eval_metrics.yml",0.4761904761904762,0.5882352941176471,0.4,0.39705882352941174,0.36170212765957444,0.5,0.2833333333333333,0.5294117647058824,0.3176470588235294,0.16666666666666666,0.15789473684210528,0.17647058823529413,0.14285714285714285,0.24113475177304966,0.24561403508771928,0.27184466019417475,0.4117647058823529,0.2028985507246377,0.3333333333333333,0.18888888888888888
244256,True,True,750,2,"244256/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=750/seed=2/244256/eval_results/eval_metrics.yml",0.4,0.6,0.3,0.4087591240875912,0.411214953271028,0.5238095238095238,0.3384615384615385,0.5384615384615384,0.32941176470588235,0.2222222222222222,0.25000000000000006,0.4,0.18181818181818182,0.25,0.24561403508771928,0.25,0.3333333333333333,0.2,0.34615384615384615,0.1956521739130435
244256,True,True,750,0,"244256/general_config.generic_type_allowance=True,general_config.priming=True,general_config.token_limit=750/seed=0/244256/eval_results/eval_metrics.yml",0.5,0.625,0.4166666666666667,0.4087591240875912,0.3711340206185567,0.5,0.29508196721311475,0.5384615384615384,0.32941176470588235,0.2222222222222222,0.2105263157894737,0.25,0.18181818181818182,0.25,0.24561403508771928,0.2641509433962264,0.3888888888888889,0.2,0.34615384615384615,0.1956521739130435
